Fitness Score,Car Position
109.51765726052267,"(7, 50)"
109.49277758000471,"(55, 53)"
109.47155274930856,"(39, 52)"
109.464727335291,"(7, 50)"
109.45683665007927,"(91, 48)"
109.43422270143863,"(55, 53)"
109.42843076833245,"(23, 51)"
109.42816184037049,"(91, 48)"
109.42499009484854,"(55, 53)"
109.42452183734515,"(91, 48)"
109.4086867223723,"(58, 46)"
109.40236813782381,"(24, 51)"
109.39386824246024,"(39, 52)"
109.39192348172934,"(7, 50)"
109.38657412585452,"(93, 48)"
109.37272946102462,"(24, 51)"
109.3695732060405,"(55, 53)"
109.3605929322729,"(39, 52)"
109.34339136530946,"(23, 51)"
109.33649766531458,"(7, 50)"
109.33506204545175,"(55, 53)"
109.33261438662885,"(55, 53)"
109.32927917580196,"(39, 52)"
109.3211010706939,"(7, 50)"
109.31341245023187,"(39, 52)"
109.31110928075364,"(39, 52)"
109.30958492563794,"(7, 50)"
109.30877707926658,"(23, 51)"
109.30241507360681,"(92, 48)"
109.29805028349077,"(23, 51)"
109.29610816265847,"(7, 50)"
109.29452277311297,"(7, 50)"
109.2912130661413,"(23, 51)"
109.28952302446393,"(39, 52)"
109.2847274449329,"(55, 53)"
109.2810459442472,"(7, 50)"
109.2800889822317,"(39, 52)"
109.27854388741876,"(39, 52)"
109.27743455309634,"(55, 53)"
109.27684010510325,"(55, 53)"
109.27363534926687,"(39, 52)"
109.26495150691308,"(7, 50)"
109.2636415048699,"(23, 51)"
109.23911141078594,"(23, 51)"
109.23872873998464,"(7, 50)"
109.22166922166268,"(7, 50)"
109.2196344473784,"(39, 52)"
109.1969055258116,"(7, 50)"
109.171061934278,"(55, 53)"
109.11294482486508,"(23, 51)"
109.10613731030679,"(7, 50)"
109.10388192310768,"(55, 53)"
109.10063356523835,"(55, 53)"
109.07484918310699,"(7, 50)"
109.07282938983225,"(55, 53)"
109.06763830149535,"(55, 53)"
109.0619885414513,"(23, 51)"
109.05866127289421,"(7, 50)"
109.04874936029631,"(55, 53)"
109.04582548246131,"(39, 52)"
109.01270585894123,"(23, 51)"
109.00709195320553,"(23, 51)"
109.00495173683234,"(92, 48)"
108.99937857233388,"(23, 51)"
108.98762302377453,"(23, 51)"
108.9794231407659,"(55, 53)"
108.97839195990495,"(24, 51)"
108.97322922020088,"(7, 50)"
108.97035608506275,"(39, 52)"
108.969585012156,"(55, 53)"
108.95805499520537,"(55, 53)"
108.95512961025328,"(39, 52)"
108.94751234398316,"(55, 53)"
108.94681545182429,"(39, 52)"
108.94472782090823,"(55, 53)"
108.93091765100037,"(24, 51)"
108.91030143512845,"(39, 52)"
108.90912138141395,"(23, 51)"
108.90881043429751,"(39, 52)"
108.89490518164932,"(39, 52)"
108.88823685114751,"(39, 52)"
108.88665805830638,"(7, 50)"
108.88002337244158,"(7, 50)"
108.87539113623171,"(7, 50)"
108.87211109091444,"(7, 50)"
108.86223689464732,"(55, 53)"
108.85239352900874,"(39, 52)"
108.84314805757452,"(39, 52)"
108.83102962724479,"(55, 53)"
108.80992331151224,"(7, 50)"
108.80610946723927,"(7, 50)"
108.79766074653858,"(55, 53)"
108.79705425852602,"(7, 50)"
108.7891504476274,"(23, 51)"
108.77868271739752,"(74, 47)"
108.77817289487247,"(8, 50)"
108.77632277618498,"(7, 50)"
108.77054676355448,"(7, 50)"
108.76032364601713,"(23, 51)"
108.75455992195758,"(55, 53)"
108.74516501594569,"(91, 48)"
108.74184966893782,"(7, 50)"
108.73740192101764,"(23, 51)"
108.7103528923521,"(55, 53)"
108.70469657140052,"(55, 53)"
108.70280867040482,"(55, 53)"
108.69866734090762,"(55, 53)"
108.676760030421,"(23, 51)"
108.66879297531842,"(23, 51)"
108.65972640734387,"(55, 53)"
108.63436266938625,"(55, 53)"
108.62774928056609,"(23, 51)"
108.62144371419399,"(55, 53)"
108.61895517468507,"(23, 51)"
108.61837527262517,"(23, 51)"
108.58776035566531,"(23, 51)"
108.58769371935954,"(39, 52)"
108.57207726623203,"(23, 51)"
108.56943886594915,"(92, 48)"
108.56558207380252,"(39, 52)"
108.56455955431835,"(40, 52)"
108.56179177653102,"(55, 53)"
108.55442603403456,"(55, 53)"
108.5534035525215,"(39, 52)"
108.54875415016963,"(23, 51)"
108.5358221657188,"(40, 52)"
108.530217290846,"(39, 52)"
108.51373796763379,"(39, 52)"
108.51188619902939,"(39, 52)"
108.51094364604499,"(91, 48)"
108.49185102874979,"(55, 53)"
108.48375907472524,"(23, 51)"
108.47430366674067,"(39, 52)"
108.46979499107601,"(55, 53)"
108.46465337317964,"(55, 53)"
108.46298990041123,"(7, 50)"
108.43625997696404,"(55, 53)"
108.41538518057575,"(55, 53)"
108.40520301337843,"(23, 51)"
108.40174304500268,"(55, 53)"
108.38356303746042,"(7, 50)"
108.37404439811854,"(55, 53)"
108.3710790458867,"(7, 50)"
108.35064394307423,"(7, 50)"
108.34852536905356,"(23, 51)"
108.33647053081884,"(23, 51)"
108.32814179926048,"(55, 53)"
108.31173668899406,"(23, 51)"
108.30910713264322,"(91, 48)"
108.30092584574413,"(23, 51)"
108.3002700088381,"(23, 51)"
108.29506001872717,"(23, 51)"
108.29303985769099,"(23, 51)"
108.27684710524854,"(39, 52)"
108.27025252893895,"(23, 51)"
108.27014568466026,"(8, 50)"
108.26760234301106,"(91, 48)"
108.254820529014,"(23, 51)"
108.24271223065514,"(55, 53)"
108.23925192834176,"(40, 52)"
108.23480039552476,"(39, 52)"
108.23413046133327,"(55, 53)"
108.22899978025781,"(55, 53)"
108.22024786622458,"(8, 50)"
108.21588177682897,"(55, 53)"
108.21485378464901,"(91, 48)"
108.21447403164326,"(39, 52)"
108.20384941982302,"(39, 52)"
108.19436865509115,"(39, 52)"
108.19003019923863,"(74, 47)"
108.18902576667328,"(55, 53)"
108.18602306986152,"(23, 51)"
108.18456172252468,"(23, 51)"
108.18455659984437,"(39, 52)"
108.17928143236016,"(23, 51)"
108.16484532000536,"(39, 52)"
108.16204286314805,"(55, 53)"
108.1549877125326,"(39, 52)"
108.14838138363483,"(55, 53)"
108.1231452332338,"(55, 53)"
108.1155741314991,"(91, 48)"
108.05209721742773,"(7, 50)"
107.9982432471914,"(55, 53)"
107.99760852113596,"(7, 50)"
107.98969242499507,"(55, 53)"
107.97782762287508,"(23, 51)"
107.97537346091258,"(7, 50)"
107.97103060962127,"(23, 51)"
107.96852030359676,"(55, 53)"
107.95666546356945,"(55, 53)"
107.95494691528039,"(39, 52)"
107.9404019693812,"(91, 48)"
107.93503855240151,"(55, 53)"
107.9270663781982,"(39, 52)"
107.91878483859483,"(55, 53)"
107.91661822766044,"(55, 53)"
107.9082832687187,"(23, 51)"
107.90771369146118,"(7, 50)"
107.90280827882117,"(7, 50)"
107.89323967986205,"(8, 50)"
107.89059638275454,"(23, 51)"
107.88975893376448,"(23, 51)"
107.88878437201646,"(39, 52)"
107.88437297930794,"(23, 51)"
107.88058434815626,"(55, 53)"
107.8795498817055,"(23, 51)"
107.87295852665326,"(39, 52)"
107.87055593249276,"(23, 51)"
107.8618754154145,"(23, 51)"
107.86027598007922,"(23, 51)"
107.85763897910664,"(39, 52)"
107.84037984728337,"(39, 52)"
107.83747615890391,"(55, 53)"
107.82840344647185,"(55, 53)"
107.82150301994167,"(23, 51)"
107.81972865993181,"(39, 52)"
107.80980890829602,"(23, 51)"
107.80578362871255,"(23, 51)"
107.80390279271197,"(39, 52)"
107.80003489531485,"(23, 51)"
107.78822206283442,"(39, 52)"
107.78434184835146,"(39, 52)"
107.78007160581781,"(23, 51)"
107.77180555677265,"(39, 52)"
107.76953425928018,"(55, 53)"
107.74420533372151,"(39, 52)"
107.7253893443336,"(55, 53)"
107.72492970807019,"(55, 53)"
107.7207736430642,"(39, 52)"
107.71618608932843,"(39, 52)"
107.71380286139939,"(55, 53)"
107.70847913622468,"(55, 53)"
107.70630797247657,"(55, 53)"
107.6789368193518,"(55, 53)"
107.67498517132968,"(55, 53)"
107.66037186579442,"(55, 53)"
107.64231515770797,"(55, 53)"
107.61017141053793,"(90, 48)"
107.60491175539,"(55, 53)"
107.59262349650268,"(39, 52)"
107.59072606764872,"(24, 51)"
107.56871321672259,"(39, 52)"
107.56829282205788,"(55, 53)"
107.56436750204998,"(7, 50)"
107.56223051044314,"(23, 51)"
107.55616007782467,"(39, 52)"
107.5511408059609,"(55, 53)"
107.53750738165064,"(55, 53)"
107.52322724672318,"(39, 52)"
107.52103141624313,"(55, 53)"
107.49293441230807,"(39, 52)"
107.48479502807099,"(55, 53)"
107.47834570923057,"(39, 52)"
107.47708991929095,"(39, 52)"
107.47007625649998,"(39, 52)"
107.46719663909404,"(23, 51)"
107.45165708229031,"(23, 51)"
107.44981094948109,"(39, 52)"
107.44399151364219,"(39, 52)"
107.44150681395311,"(39, 52)"
107.43543160120691,"(39, 52)"
107.43371641944952,"(55, 53)"
107.42866048886621,"(23, 51)"
107.42379172196138,"(39, 52)"
107.39161547360472,"(55, 53)"
107.38609794289383,"(7, 50)"
107.37836602732074,"(23, 51)"
107.37233403965554,"(24, 51)"
107.3484107416826,"(55, 53)"
107.33681292406322,"(55, 53)"
107.31845651669101,"(55, 53)"
107.28092073636896,"(55, 53)"
107.280861715438,"(55, 53)"
107.27064633658956,"(23, 51)"
107.25734207171531,"(92, 48)"
107.25698082788871,"(55, 53)"
107.23916328810544,"(55, 53)"
107.23235656333581,"(55, 53)"
107.20851790123884,"(39, 52)"
107.18553805338578,"(55, 53)"
107.17501614522881,"(40, 52)"
107.15296887812471,"(39, 52)"
107.14560833252777,"(55, 53)"
107.13824985064036,"(39, 52)"
107.13117593664217,"(55, 53)"
107.12939518362175,"(39, 52)"
107.12124042567474,"(55, 53)"
107.11937099181559,"(39, 52)"
107.11307457810197,"(39, 52)"
107.10707699217556,"(55, 53)"
107.10251853396267,"(55, 53)"
107.0942437178323,"(39, 52)"
107.07424102104376,"(40, 52)"
107.06758720644014,"(90, 48)"
107.06697661374854,"(55, 53)"
107.0624143254828,"(39, 52)"
107.0563873175606,"(55, 53)"
107.04932591116997,"(39, 52)"
107.04283092687947,"(39, 52)"
107.04224164977204,"(55, 53)"
107.03196367010227,"(39, 52)"
107.00610270228674,"(55, 53)"
107.0019673394844,"(39, 52)"
106.99883127241323,"(55, 53)"
106.98902206554136,"(23, 51)"
106.98566009991532,"(55, 53)"
106.98548344166265,"(55, 53)"
106.96697730780843,"(40, 52)"
106.94264424423346,"(55, 53)"
106.93952235831381,"(55, 53)"
106.90775358226952,"(55, 53)"
106.88404743906946,"(7, 50)"
106.881530733765,"(55, 53)"
106.87890438142884,"(55, 53)"
106.86299291861401,"(92, 48)"
106.85817283622926,"(55, 53)"
106.82923184704379,"(55, 53)"
106.82435951580263,"(55, 53)"
106.8237551278597,"(39, 52)"
106.80945444946147,"(55, 53)"
106.79845489786639,"(39, 52)"
106.7941949661142,"(55, 53)"
106.78928104823818,"(55, 53)"
106.784136371086,"(55, 53)"
106.7459266617693,"(92, 48)"
106.73852106143369,"(55, 53)"
106.73147221959404,"(61, 46)"
106.73040724469092,"(55, 53)"
106.70887267450117,"(39, 52)"
106.70815693350193,"(55, 53)"
106.70469364419463,"(39, 52)"
106.68555413193388,"(39, 52)"
106.67576613380294,"(39, 52)"
106.65706895248344,"(55, 53)"
106.65003895297545,"(39, 52)"
106.64322680890206,"(55, 53)"
106.6223496558493,"(55, 53)"
106.59522650495418,"(55, 53)"
106.59241886967419,"(55, 53)"
106.58141549068597,"(39, 52)"
106.57255247805429,"(55, 53)"
106.56437775392955,"(55, 53)"
106.55629414155011,"(55, 53)"
106.54276340876926,"(55, 53)"
106.52846614562557,"(6, 50)"
106.52753966531616,"(55, 53)"
106.5223078058819,"(55, 53)"
106.52130900486577,"(55, 53)"
106.51179274174507,"(55, 53)"
106.51005152309371,"(55, 53)"
106.42002054184238,"(23, 51)"
106.40536986364255,"(55, 53)"
106.37908854614383,"(55, 53)"
106.37779630340965,"(55, 53)"
106.357850273952,"(55, 53)"
106.35276216728943,"(55, 53)"
106.33721287099321,"(8, 50)"
106.32155639739993,"(55, 53)"
106.30535327791219,"(55, 53)"
106.30388965473928,"(55, 53)"
106.2857379344486,"(55, 53)"
106.24481604217192,"(55, 53)"
106.24018449982313,"(55, 53)"
106.21799674126109,"(8, 50)"
106.20010152332367,"(61, 46)"
106.15396233258886,"(55, 53)"
106.12549387420987,"(55, 53)"
106.12105622404513,"(55, 53)"
106.11613419434288,"(55, 53)"
106.02914384254518,"(6, 50)"
106.00596165059561,"(55, 53)"
105.99608661521685,"(23, 51)"
105.90804444468355,"(55, 53)"
105.88075684647069,"(55, 53)"
105.87532594964458,"(55, 53)"
105.87339413940879,"(55, 53)"
105.84657249151714,"(8, 50)"
105.71791713095918,"(8, 50)"
105.68711688326195,"(77, 47)"
105.58292756742597,"(55, 53)"
105.56901956848655,"(39, 52)"
105.56644074694385,"(22, 51)"
105.404403136175,"(24, 51)"
105.30913571760011,"(55, 53)"
105.27723002890151,"(39, 52)"
105.2323648177122,"(23, 51)"
105.18726044505945,"(22, 51)"
105.17215765600707,"(77, 47)"
105.02589746560088,"(24, 51)"
104.95641846121926,"(55, 53)"
104.94654718880041,"(55, 53)"
104.82239432528749,"(23, 51)"
104.77715785401706,"(38, 52)"
104.71473890128698,"(55, 53)"
104.66459417209063,"(93, 48)"
104.62688177319752,"(24, 51)"
104.55878923813302,"(55, 53)"
104.47390549941744,"(38, 52)"
104.41648441127035,"(39, 52)"
104.25076237826937,"(40, 52)"
104.18012705208643,"(93, 48)"
104.15531276352897,"(54, 53)"
104.10037466955009,"(39, 52)"
104.09736140695796,"(55, 53)"
103.94170700109026,"(40, 52)"
103.91514152287075,"(54, 53)"
103.83717616889912,"(93, 48)"
103.78284877957671,"(55, 53)"
103.74153181533724,"(9, 50)"
103.71196663005736,"(55, 53)"
103.65285922431192,"(56, 53)"
103.6364836991499,"(55, 53)"
103.61414845837118,"(9, 50)"
103.54808660894456,"(55, 53)"
103.5290787803586,"(93, 48)"
103.4729786191819,"(55, 53)"
103.40188548908237,"(25, 51)"
103.32767144355525,"(9, 50)"
103.29896746878845,"(55, 53)"
103.28256767353355,"(92, 48)"
103.24010466392448,"(9, 50)"
103.23889911987217,"(55, 53)"
103.22119637566259,"(25, 51)"
103.19836823093071,"(55, 53)"
103.05827766734137,"(41, 52)"
103.04316655163774,"(91, 48)"
102.99785992690866,"(9, 50)"
102.9789948788807,"(91, 48)"
102.97791516760368,"(91, 48)"
102.97756536289964,"(41, 52)"
102.92914463604241,"(24, 51)"
102.89207724189181,"(91, 48)"
102.88789845367151,"(91, 48)"
102.86634140357545,"(41, 52)"
102.81593552908228,"(39, 52)"
102.7808104572703,"(91, 48)"
102.77764861922334,"(91, 48)"
102.75131386615723,"(57, 53)"
102.74488254877669,"(92, 48)"
102.73729938304939,"(7, 50)"
102.72417654833215,"(57, 53)"
102.70221494994482,"(7, 50)"
102.68942642564978,"(9, 50)"
102.68745486301299,"(56, 53)"
102.66940410944655,"(7, 50)"
102.63604737454509,"(7, 50)"
102.6202824224108,"(7, 50)"
102.56743885441519,"(24, 51)"
102.56606402622148,"(7, 50)"
102.55134716707168,"(7, 50)"
102.51560267188015,"(55, 53)"
102.50201919991405,"(55, 53)"
102.49936583128688,"(23, 51)"
102.49753164085533,"(23, 51)"
102.47647937242664,"(23, 51)"
102.46560736697474,"(23, 51)"
102.4547670782132,"(55, 53)"
102.45284734152511,"(55, 53)"
102.44529267207359,"(39, 52)"
102.4435157105702,"(25, 51)"
102.43526423355053,"(23, 51)"
102.41559800606518,"(23, 51)"
102.40552911380978,"(55, 53)"
102.40189634906953,"(39, 52)"
102.40114453208038,"(55, 53)"
102.39540854244298,"(55, 53)"
102.39209444093673,"(39, 52)"
102.38964526578526,"(39, 52)"
102.38858068276083,"(39, 52)"
102.38800244772601,"(39, 52)"
102.35189225917449,"(55, 53)"
102.34939781976712,"(39, 52)"
102.23788628631317,"(40, 52)"
102.2295108581726,"(25, 51)"
102.21104585208354,"(8, 50)"
102.11483083194345,"(39, 52)"
102.07801370015962,"(40, 52)"
101.97156941938938,"(40, 52)"
101.96430937453329,"(40, 52)"
101.87857554315914,"(40, 52)"
101.73697204925132,"(39, 52)"
101.73236066491903,"(8, 50)"
101.72568568124984,"(56, 53)"
101.72070263536298,"(56, 53)"
101.65934814264439,"(56, 53)"
101.55759789142685,"(56, 53)"
101.4747504688353,"(56, 53)"
101.41249025829579,"(56, 53)"
101.40521616920167,"(39, 52)"
101.28158613384957,"(23, 51)"
101.05957585780381,"(39, 52)"
100.86092987742052,"(23, 51)"
100.6673578250595,"(39, 52)"
100.45759969853053,"(39, 52)"
100.35983776285839,"(93, 48)"
100.24381403216222,"(39, 52)"
100.14081551424464,"(39, 52)"
99.8617615933096,"(55, 53)"
99.85444018753991,"(93, 48)"
99.7842129182565,"(39, 52)"
99.61448609333324,"(55, 53)"
99.3788652713454,"(9, 50)"
99.324935450418,"(39, 52)"
98.91254802653103,"(9, 50)"
98.83846235633379,"(39, 52)"
98.5070242520371,"(25, 51)"
98.36368350077875,"(39, 52)"
98.14628420100809,"(25, 51)"
97.98458066792534,"(23, 51)"
97.77894805782434,"(41, 52)"
97.62409371972278,"(23, 51)"
97.4753576572772,"(40, 52)"
97.25967715529605,"(23, 51)"
97.15981806952126,"(40, 52)"
96.89771269228898,"(23, 51)"
96.88518653583374,"(56, 53)"
96.67520609717708,"(56, 53)"
96.67129605162847,"(9, 50)"
96.54598573397652,"(23, 51)"
96.39839387465983,"(25, 51)"
96.21465007427553,"(23, 51)"
96.17612247078945,"(25, 51)"
95.99697277443822,"(41, 52)"
95.91983452931625,"(41, 52)"
95.91827582537921,"(56, 53)"
95.88392797972992,"(56, 53)"
95.86913859434789,"(23, 51)"
95.82508461619636,"(41, 52)"
95.8074024738142,"(57, 53)"
95.79005268516384,"(57, 53)"
95.5339243803746,"(23, 51)"
95.20954947525631,"(23, 51)"
94.86700052104759,"(23, 51)"
94.5435442382908,"(23, 51)"
94.2314458575381,"(23, 51)"
93.91020042270416,"(23, 51)"
93.6147125392117,"(23, 51)"
93.30368754508909,"(23, 51)"
92.99721448862766,"(23, 51)"
92.69800241453389,"(23, 51)"
92.38463743801529,"(23, 51)"
92.07696244107615,"(23, 51)"
91.75303224504557,"(23, 51)"
91.48392009077921,"(23, 51)"
91.18134402071681,"(23, 51)"
90.8761803113683,"(23, 51)"
90.60882820081451,"(23, 51)"
90.31205695300113,"(23, 51)"
90.00327638911216,"(23, 51)"
89.72682609399328,"(23, 51)"
89.45263772249412,"(23, 51)"
89.17710173577277,"(23, 51)"
88.86524687851016,"(23, 51)"
88.59177435839692,"(23, 51)"
88.37193838451243,"(7, 50)"
88.1740326077988,"(7, 50)"
87.97313242630929,"(7, 50)"
87.7896580527842,"(7, 50)"
87.61275588659444,"(7, 50)"
87.37969019984973,"(7, 50)"
87.21344406611155,"(7, 50)"
87.01999708406399,"(7, 50)"
86.82274732895492,"(7, 50)"
86.62126043214329,"(7, 50)"
86.43582055241424,"(7, 50)"
86.24206362391502,"(7, 50)"
86.05637566848297,"(7, 50)"
85.87826930222333,"(7, 50)"
85.6757592147392,"(7, 50)"
85.49509035241132,"(7, 50)"
85.31092200441644,"(7, 50)"
85.14473335388188,"(7, 50)"
84.9581909489905,"(7, 50)"
84.77270228704597,"(7, 50)"
84.58988254800661,"(7, 50)"
84.41035763347544,"(7, 50)"
84.21856507030579,"(7, 50)"
84.03278390460112,"(7, 50)"
83.85158642668762,"(7, 50)"
83.67326699542161,"(7, 50)"
83.50473312061176,"(7, 50)"
83.32303879364466,"(7, 50)"
83.13403869471745,"(7, 50)"
82.96756712463463,"(7, 50)"
82.79498226106188,"(7, 50)"
82.6177317299964,"(7, 50)"
82.43959571801359,"(7, 50)"
82.25865567557243,"(7, 50)"
82.0953145679893,"(7, 50)"
81.91725782020173,"(7, 50)"
81.79157043588384,"(91, 48)"
81.67838723657732,"(91, 48)"
81.57428143295016,"(91, 48)"
81.45996449897676,"(91, 48)"
81.36206870394125,"(91, 48)"
81.24066235433108,"(91, 48)"
81.16726435131363,"(91, 48)"
81.0456859316519,"(91, 48)"
80.9547713800067,"(91, 48)"
80.83492002657378,"(91, 48)"
80.74711158330985,"(91, 48)"
80.64092251051704,"(91, 48)"
80.54366804469913,"(91, 48)"
80.4322039684657,"(91, 48)"
80.32099959927864,"(91, 48)"
80.21866110748189,"(91, 48)"
80.13194238373643,"(91, 48)"
80.0226877066986,"(91, 48)"
79.926016106501,"(91, 48)"
79.82170128885228,"(91, 48)"
79.7190571163222,"(91, 48)"
79.63319135126889,"(91, 48)"
79.53201504576882,"(91, 48)"
79.43404340617955,"(91, 48)"
79.32133822545268,"(91, 48)"
79.22932612378074,"(91, 48)"
79.13616996624046,"(91, 48)"
79.04768081861899,"(91, 48)"
78.92633860625374,"(91, 48)"
78.81163115055907,"(91, 48)"
78.72264619054776,"(91, 48)"
78.64072738196691,"(91, 48)"
78.52827358593305,"(91, 48)"
78.42102733867677,"(91, 48)"
78.3291349018113,"(91, 48)"
78.24848989346219,"(91, 48)"
76.83976464688568,"(91, 48)"
74.87760731069217,"(93, 48)"
74.52445791595285,"(93, 48)"
74.23390709697442,"(9, 50)"
73.98750625174164,"(91, 48)"
73.9638995890401,"(9, 50)"
73.72139928843579,"(25, 51)"
73.54120973259302,"(25, 51)"
73.38566831866432,"(25, 51)"
73.22172196254664,"(40, 52)"
73.12361697939335,"(40, 52)"
73.05240322333637,"(56, 53)"
73.00093425459086,"(56, 53)"
72.98444403629932,"(56, 53)"
71.2470817742104,"(91, 48)"
68.49712762342529,"(91, 48)"
65.62579236869963,"(91, 48)"
62.781185474011835,"(91, 48)"
60.02322099707943,"(91, 48)"
57.251126510455855,"(91, 48)"
54.48215786308304,"(91, 48)"
51.7242678000178,"(91, 48)"
50.35912134662555,"(25, 51)"
50.23186990311333,"(41, 52)"
50.19734946946572,"(56, 53)"
50.18091378272422,"(41, 52)"
50.16466100330044,"(56, 53)"
50.12310393981352,"(41, 52)"
50.10390712265633,"(57, 53)"
48.94538889521332,"(91, 48)"
45.956449028512026,"(91, 48)"
43.21972673556844,"(91, 48)"
40.57981766138826,"(91, 48)"
37.83234777560543,"(91, 48)"
35.96431401706478,"(41, 45)"
35.8510966588287,"(41, 45)"
35.70162924389658,"(57, 46)"
35.49575217889325,"(57, 46)"
35.26031218298766,"(26, 44)"
35.25061832950057,"(73, 47)"
35.19631588159443,"(42, 45)"
35.18738567238902,"(25, 44)"
35.07776535619669,"(91, 48)"
34.9878183927629,"(9, 43)"
34.93830350594419,"(58, 46)"
34.86528244638678,"(74, 47)"
34.66022570138165,"(9, 43)"
34.617227149610976,"(58, 46)"
34.429524962237906,"(90, 48)"
34.292759199241004,"(74, 47)"
34.204052357652934,"(93, 41)"
33.935314932582884,"(90, 48)"
33.89817422277447,"(74, 47)"
33.664952922482385,"(93, 41)"
33.4278292113196,"(6, 50)"
33.4255745962188,"(90, 48)"
32.963394318716894,"(77, 40)"
32.926261171469555,"(90, 48)"
32.87551765064752,"(6, 50)"
32.42854112286389,"(6, 50)"
32.33067383165509,"(91, 48)"
32.27994446417256,"(22, 51)"
32.24970750417939,"(77, 40)"
31.84222094852666,"(22, 51)"
31.675333704810583,"(22, 51)"
31.40471253536853,"(61, 39)"
31.241105369236344,"(22, 51)"
31.051816767789965,"(38, 52)"
30.942332599752767,"(71, 54)"
30.69367422308192,"(71, 54)"
30.661214144568977,"(71, 54)"
30.642805231716803,"(71, 54)"
30.622682964213524,"(71, 54)"
30.61877903712034,"(22, 51)"
